Date,authorName,tweetText
2019-01-31 23:42:10,ElliottWaves,All 78 instruments 4 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui    #Indices #Stocks #ETF's… https://t.co/7XkwXTzQXP
2019-01-31 23:41:11,ElliottWaves,Group 3 #Stocks &amp; #ETF's   1 hour charts are updated  for members viewing #ElliottWave #BTC #AAPL #XOM #BAC #AMZN… https://t.co/nJIloDWu9z
2019-01-31 23:07:23,Fred Jones-West,Five of the Best Email Apps on iOS https://t.co/7zQxO6xvn6 #AAPL
2019-01-31 22:51:32,MarketBeat,Facebook says Apple its restoring key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/Olc0kulwoU
2019-01-31 22:51:29,MarketBeat,Facebook says Apple its restoring key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/c9LiGaJuqh
2019-01-31 22:46:56,Precision Capital Investments Group,had a nice run beat er - #AAPL chart https://t.co/y3CJNrWEy5
2019-01-31 22:27:23,David Garrity,"@matthewmalia Read this: ""#AAPL responded by cutting off 
#FB’s access to apps &amp; updates that it was working on int… https://t.co/WHM9lAScPp"
2019-01-31 22:09:23,Daniel Vassallo,"#AMZN posts a $10B profit for 2018 and a 4.3% net margin on $232B sales. To reach #AAPL's valuation of 13.5 P/E,… https://t.co/feb1T9CIKB"
2019-01-31 22:00:58,Apple Stock Bot,"Apple Inc price at close, 2019-01-31, is 166.44. #apple #AAPL"
2019-01-31 22:00:53,Eric Homan,Did ok on #AAPL #Straddle but had Puts as well as chalk that up to a learning moment to leg into the contracts next… https://t.co/eMpq64TAyg
2019-01-31 21:47:33,Fred Jones-West,Apple Shuts Down All of Google's Internal Apps for Abusing Enterprise Certificate https://t.co/vi1Duxfi5V #AAPL
2019-01-31 21:38:49,Rob Aitken,The demise of #AAPL has been greatly exaggerated. #timestamp https://t.co/Y3YgxOFyyk
2019-01-31 21:07:04,Fred Jones-West,Questionable Rumor Suggests iOS 13 Will Drop Compatibility for iPhone 5s Through iPhone 6s https://t.co/5psBojJ0Zk #AAPL
2019-01-31 20:54:51,Cydonia Capital Management,RT @andreascseh: How can a mediocre to cheap crap #Apple be even worth $1.00 billion? #AAPL @stevekovach https://t.co/cXvsznG2K2
2019-01-31 20:53:42,Caesar Flickerman,RT @andreascseh: How can a mediocre to cheap crap #Apple be even worth $1.00 billion? #AAPL @stevekovach https://t.co/cXvsznG2K2
2019-01-31 20:53:14,Andreas Cseh,How can a mediocre to cheap crap #Apple be even worth $1.00 billion? #AAPL @stevekovach https://t.co/cXvsznG2K2
2019-01-31 20:22:58,Jason Dotson,"RT @BrodmannOTC: $BEMG Shes ready. L2 looks prime, hits coming in. Something big must be coming. 

#Options #Stocks #Money #FOMC #Puts #Cal…"
2019-01-31 20:22:12,Opticonica,"RT @BrodmannOTC: $BEMG Shes ready. L2 looks prime, hits coming in. Something big must be coming. 

#Options #Stocks #Money #FOMC #Puts #Cal…"
2019-01-31 20:17:18,Invenit History,"RT @eToro: Strong #Earnings are lifting markets. 

Giant companies, such as #IBM and $PG, both #DJ30 components, had a positive impact on t…"
2019-01-31 20:02:56,Fred Jones-West,One Drop Glucose Monitor Gains Personal Diabetes Assistant and Health Records Integration https://t.co/p30f0YEYbB #AAPL
2019-01-31 19:22:24,AppleWand,RT @MarketBeatNews: From corn to Apple: The cases behind the US-China standoff $AAPL #AAPL #Computerhardwaremanufacturing #Informationtechn…
2019-01-31 19:22:03,MarketBeat,From corn to Apple: The cases behind the US-China standoff $AAPL #AAPL #Computerhardwaremanufacturing… https://t.co/F4SlkH3BMb
2019-01-31 19:22:00,MarketBeat,From corn to Apple: The cases behind the US-China standoff $AAPL #AAPL #Computerhardwaremanufacturing… https://t.co/9J6InvD785
2019-01-31 19:13:21,Diogo Q Andrade,"RT @JOVRNALISM: Apple plans 3D cameras for augmented reality in 2020 iPhone
https://t.co/Fjvt9MCxAM

#JOVRNALISM
#AR #ARind #ARtech
#journa…"
2019-01-31 19:12:06,Fred Jones-West,Apple's iOS 12.1.4 Update to Fix FaceTime Eavesdropping Bug Showing Up in Analytics https://t.co/zPnrkgHU0e #AAPL
2019-01-31 18:57:27,Fred Jones-West,'Divinity: Original Sin 2 - Definitive Edition' Now Available on Mac https://t.co/u3zFq5T32N #AAPL
2019-01-31 18:54:05,JOVRNALISM by Saleem Khan,"Apple plans 3D cameras for augmented reality in 2020 iPhone
https://t.co/Fjvt9MCxAM

#JOVRNALISM
#AR #ARind #ARtech… https://t.co/PfCoU6QRau"
2019-01-31 18:42:05,Fred Jones-West,Qualcomm Demands German Court Fine Apple for Continuing to Sell iPhones After Ban https://t.co/Sye12FHyrg #AAPL
2019-01-31 18:07:49,Fred Jones-West,Puma Debuts $330 iPhone-Connected Self-Lacing Sneakers to Compete With Nike https://t.co/t23onOWSwW #AAPL
2019-01-31 17:33:07,Fred Jones-West,Canadian Law Firm Applies for Class Action Lawsuit Over FaceTime Bug https://t.co/DZ6OL9FUOg #AAPL
2019-01-31 17:15:37,John Taylor,"Dow Jones posed for a 50%-60% crash soon? Crash by Feb 19 2019? 
https://t.co/RLYK6Fifkw … … … … … … … …… https://t.co/3rEldGE9Qm"
2019-01-31 16:58:14,CryptHawk,"$AAPL - BATS - #NASDAQ

Keep that long going from $150, target is still the same 0.382 at $177-$178 and a potential… https://t.co/9KwEQ0Py0s"
2019-01-31 16:47:27,Fred Jones-West,Apple Shipped 14.5M iPads in Holiday Quarter According to Strategy Analytics https://t.co/OqTUZ0xMTm #AAPL
2019-01-31 16:34:55,Zack Carpinello,RT @RealZackClayton: We will be able to take 3D pictures on Apple devices very soon #AAPL #Apple #Iphone #Market #Tech
2019-01-31 16:30:14,Mashable Middle East,"#Apple plans to launch iPhones with a more powerful, #laser-based #3D #camera as soon as 2020. #AAPL… https://t.co/NCLgriTRj8"
2019-01-31 16:29:25,ZMark,"RT @AmenityNLP: .@Apple (#AAPL) released a detailed update in its negative pre-announcement in early January, and that has been followed by…"
2019-01-31 16:23:51,Wolf,Stopped right at the gap - #AAPL chart https://t.co/MGDhRdKLVf
2019-01-31 16:22:40,Fred Jones-West,iPhone SE Makes Third Appearance on Apple's Clearance Store at $249—Act Fast https://t.co/WDmuIPUozr #AAPL
2019-01-31 16:13:52,CryptoVirgil,Imagine not getting on on $AAPL/#AAPL for a 10% gain through our algorithm. Works just as well on Legacy markets as… https://t.co/lQ1OyxRcw5
2019-01-31 15:46:55,Meghdad,"#aapl barely has any red candle on 5 min chart wow
#tsla short seller are quiting nice
#amd too risky but it could go higher or lower"
2019-01-31 15:44:38,Meghdad,Sold my #aapl #amd calls for this week early :( but got already next week calls for #tsla and #aapl
2019-01-31 15:37:23,Fred Jones-West,"Criterion Collection Launching $11/Month Streaming Service in April, Coming to tvOS and iOS https://t.co/zLYQ9qf6Oj #AAPL"
2019-01-31 15:32:05,nete bab,"FED,2018 December and 2019 January..
@CNN @cnnbrk @FoxNews @NBCNews @CBSNews @ABC @business @latimes @MSNBC… https://t.co/0ln58OOPYf"
2019-01-31 15:08:19,Fred Jones-West,FuboTV Rolls Out Apple TV App Integration https://t.co/zQI45wCKGD #AAPL
2019-01-31 14:58:15,Amenity Analytics,".@Apple (#AAPL) released a detailed update in its negative pre-announcement in early January, and that has been fol… https://t.co/Eo1HeaSjVY"
2019-01-31 14:57:43,Fred Jones-West,"Hulu's New 'Pause Ad' Experience Coming Q2 2019, Will Not Play Audio/Video Every Time You Pause https://t.co/Kwrzl0PHYx #AAPL"
2019-01-31 14:53:57,HotHardware,"#Apple #Cripples #Facebook Dev Ops In Policy Violation #PowerPlay, Who's Next? https://t.co/y5U8JBWCVs via @HotHardware #AAPL #FB #ItsON"
2019-01-31 14:45:57,WarmaneTrade,#AAPL #APPLE #AAPLUSD BATS H4 #TRADING TARGET https://t.co/56vCodWooJ
2019-01-31 14:43:31,Zack Clayton,We will be able to take 3D pictures on Apple devices very soon #AAPL #Apple #Iphone #Market #Tech
2019-01-31 14:41:46,Zack Carpinello,We will be able to take 3D pictures on Apple devices very soon #AAPL #Apple #Iphone #Market #Tech
2019-01-31 14:37:20,Fred Jones-West,"UltraViolet Digital Movie Locker Service Will Close on July 31, 2019 https://t.co/DEr4i5Tiy7 #AAPL"
2019-01-31 14:37:18,Brodmann,"$LTNC Nice hits coming in on a .0001 lotto! 

#Options #Stocks #Money #FOMC #Puts #Calls #AAPL #SPY $CGC $APHA $ACB… https://t.co/6tDqqH5H95"
2019-01-31 14:27:21,Fred Jones-West,Intel Names Robert Swan CEO Following Reports That Apple's Johny Srouji Was a Candidate https://t.co/TqYGveFAuP #AAPL
2019-01-31 14:08:31,Fred Jones-West,Compal Expected to Assemble iPad Mini 5 Launching 'Later in 2019' https://t.co/c08eHZmiJ2 #AAPL
2019-01-31 14:04:44,MarketBeat,KeyCorp Lowers Apple Q4 2019 Earnings Estimates to $2.65 EPS (Previously $2.99). https://t.co/CTilsdibRG $AAPL #AAPL
2019-01-31 14:03:34,I Know First,"Apple Stock Forecast: Why Apple Will Release A New Mac Mini This Year
Read the Full Article Here:… https://t.co/PkW3d0ZGpc"
2019-01-31 13:58:42,Jonny Oates ⭐️⭐️⭐️,"RT @LpassesS: Re the DOW... 

$NYSE $NASDAQ #GE #AAPL #AMZN"
2019-01-31 13:57:55,Jonny Oates ⭐️⭐️⭐️,"RT @LpassesS: Re the DOW... 

$NYSE $NASDAQ #GE #AAPL #AMZN"
2019-01-31 13:45:40,MarketBeat,Oppenheimer Lowers Apple Q2 2019 Earnings Estimates to $2.38 EPS (Previously $2.57). https://t.co/9cpppSAxjT $AAPL #AAPL
2019-01-31 13:45:22,MarketBeat,Wedbush Lowers Apple Q3 2019 Earnings Estimates to $2.19 EPS (Previously $2.38). https://t.co/JtUQZCMZ9K $AAPL #AAPL
2019-01-31 13:45:18,MarketBeat,Piper Jaffray Companies Lowers Apple Q3 2019 Earnings Estimates to $2.32 EPS (Previously $2.51). https://t.co/1rA4Qtqa3j $AAPL #AAPL
2019-01-31 13:29:48,Ron Giese,#RT #ThursdayThoughts #Giveaway #win #contest #ContestAlert #Apple #appleNews #appleEvent #AAPL #LetsGoOilers… https://t.co/tWylJKVDyx
2019-01-31 13:29:29,Ron Giese,#RT #ThursdayThoughts #ContestAlert #giveaway #contest #sweeps #win #AI #apple #appleNews #AppleEvent #AAPL iDrop N… https://t.co/cUkqVwrQBH
2019-01-31 13:29:06,Ron Giese,#RT #ThursdayThoughts #ContestAlert #giveaway #contest #sweeps #win #AI #apple #appleNews #AppleEvent #AAPL… https://t.co/SP59WINNoi
2019-01-31 13:18:33,SLpassesEntry,"Re the DOW... 

$NYSE $NASDAQ #GE #AAPL #AMZN"
2019-01-31 12:44:34,Elliott Wave Daud,https://t.co/xX2d3cwi7H &gt; Access regularly updated charts and #Trading setups in various #Stocks and #ETFs with a F… https://t.co/k43cqZYNig
2019-01-31 12:44:31,Elliottwave Forecast,https://t.co/EDB2qBHUDG &gt; Access regularly updated charts and #Trading setups in various #Stocks and #ETFs with a F… https://t.co/glTzrP6frl
2019-01-31 12:17:46,Pruthvi Raj,"#Future #generations #suffering with #infectious #diseases.
#save #children and #protect them from #harmful… https://t.co/ZDuvIR83Z8"
2019-01-31 12:11:46,prahlad401,RT @JamesOw13462681: Apple has a no phone no services policy! Someone alert the FTC! #ftc #ftcqcom #qcom #fb #v #msft #qualcomm #AAPL #tsla
2019-01-31 11:37:29,Fred Jones-West,'Rome: Total War' iOS Update Brings New Playable Factions and Game Features https://t.co/Qx9HRI2UWU #AAPL
2019-01-31 11:37:22,Juice,"You break it down to different channelss.

The Board of Directore past/present gave us cancer. Add that movie scrip… https://t.co/xhQuVHeSnH"
2019-01-31 11:30:09,David Garrity,"@ClaudLupos Let’s see how well $FB deals with prospect of being shut out of $AAPL AppStore. It’s #AAPL’s world, #FB… https://t.co/RXQRMubioC"
2019-01-31 11:07:44,Dennis,just one month later! #apple #AAPL #stockstowatch #stocks #trade #trading #Trader #tradingiseasy https://t.co/Lz2UYtc56F
2019-01-31 10:47:13,Fred Jones-West,Nintendo Delays Launch of 'Mario Kart Tour' Mobile Game Until Summer https://t.co/WHC42qYT8X #AAPL
2019-01-31 10:30:41,Wild Goose,@DavidBCollum The ‘U’ in ‘USB’ obviously standing for ‘Unusable by people idiot enough to continue to be ripped off… https://t.co/Ba5ZFC0Ahu
2019-01-31 10:25:03,Live Trading News,"The Street’s Key #Stock Analysts Research Reports: $#FOLD, $#AAPL, $#CCL, $#CEIN, $#CXO, $… https://t.co/lGLWSAYbWD"
2019-01-31 08:16:31,FJ,Warning again- China slow down is chronic this time &amp; any limited trade deal along w/ stimulus frm the Chinese govt… https://t.co/TqN7Xfy5VJ
2019-01-31 07:37:50,Derrick Price,@GS_CapSF You see the huge gap up in #AAPL yesterday? I had to close out my options early because they had already… https://t.co/hTNwDkIGxS
2019-01-31 07:04:20,Aman Kabir,"RT @AmanKabirMPS: Dow Jones: on the way down, look for strong support/resistance levels at 24,717, 20,410, and 17,747:
https://t.co/oxaCH5o…"
2019-01-31 06:03:50,stckmkts,#APPLE MONTHLY HAMMER AT MULTI YEAR TREND SUPPORT #FED #NASDAQ - #AAPL chart https://t.co/ArdVFV5Ntt
2019-01-31 06:03:19,The Art of Chart,RT @stannabozny: The Big Five FAANG Stock and Sector Service is now posted for Wednesday https://t.co/bihMz399my…
2019-01-31 05:58:09,Boss,Claimed 50 MA - #AAPL chart https://t.co/6t7F0B0ouD
2019-01-31 03:41:01,Ol_crow,"RT @BrodmannOTC: $BEMG Shes ready. L2 looks prime, hits coming in. Something big must be coming. 

#Options #Stocks #Money #FOMC #Puts #Cal…"
2019-01-31 03:07:21,Stan N,The Big Five FAANG Stock and Sector Service is now posted for Wednesday https://t.co/bihMz399my… https://t.co/RHY0bIfqD8
2019-01-31 03:04:17,Rob Smith,I could definitely see #AAPL doing a Prime-style #rundle.  It would make total sense for Apple’s future growth. https://t.co/C6QnciujGT
2019-01-31 02:56:34,Michael Alonza Prentice Ware,"Good day 😊 
#OptionsTrading #Stocks #AAPL $SPY https://t.co/ShYAwg7hb1"
2019-01-31 02:37:45,Trading Signal,"Signals : $AAPL (Daily)
#AAPL #apple #tradingsignal #balance https://t.co/9KtJHsrnF6"
2019-01-31 02:16:25,FirstToMarkets,Apple Inc  Reiterated Rating by UBS (Ranked 6th) to Buy with $185PT $AAPL #AAPL https://t.co/DWfFaFU7hD
2019-01-31 02:16:22,FirstToMarkets,Apple Inc  Reiterated Rating by Bank of America (Ranked 45th) to Neutral with $180PT $AAPL #AAPL https://t.co/DWfFaFU7hD
2019-01-31 02:15:16,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check January 30, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/oKbnHljeU8"
